LTER.site	Species.code	Year	Abundance	Method	Dataset
NorthTemperateLakes	CELIT	2012	0.142857142857143	NA	Benthic
NorthTemperateLakes	TRAME	2012	0.0714285714285714	NA	Benthic
NorthTemperateLakes	LIBEL	2012	0.428571428571429	NA	Benthic
NorthTemperateLakes	NECTO	2012	0.0714285714285714	NA	Benthic
NorthTemperateLakes	LEPTO	2012	12.6428571428571	NA	Benthic
NorthTemperateLakes	NYCTI	2012	0.357142857142857	NA	Benthic
NorthTemperateLakes	POLYC	2012	11.0714285714286	NA	Benthic
NorthTemperateLakes	POLYD	2012	0.142857142857143	NA	Benthic
NorthTemperateLakes	AGARO	2012	0.857142857142857	NA	Benthic
NorthTemperateLakes	TRICH	2012	16.1428571428571	NA	Benthic
NorthTemperateLakes	CRANG	2012	2.35714285714286	NA	Benthic
NorthTemperateLakes	HYALE	2012	102.285714285714	NA	Benthic
NorthTemperateLakes	ORCON	2012	0.785714285714286	NA	Benthic
NorthTemperateLakes	ASELD	2012	25.5714285714286	NA	Benthic
NorthTemperateLakes	OSTRA	2012	1.71428571428571	NA	Benthic
NorthTemperateLakes	PLANO	2012	3.28571428571429	NA	Benthic
NorthTemperateLakes	PHYSI	2012	0.0714285714285714	NA	Benthic
NorthTemperateLakes	GASTR	2012	3.85714285714286	NA	Benthic
NorthTemperateLakes	PELEC	2012	5.14285714285714	NA	Benthic
NorthTemperateLakes	NEMAT	2012	3.42857142857143	NA	Benthic
NorthTemperateLakes	TRICLA	2012	34.9285714285714	NA	Benthic
NorthTemperateLakes	HIRUD	2013	0.636363636363636	NA	Benthic
NorthTemperateLakes	OLIGO	2013	13.7272727272727	NA	Benthic
NorthTemperateLakes	HYDRC	2013	4.90909090909091	NA	Benthic
NorthTemperateLakes	COLLE	2013	0.181818181818182	NA	Benthic
NorthTemperateLakes	CERAT	2013	0.272727272727273	NA	Benthic
NorthTemperateLakes	CHIRO	2013	77.6363636363636	NA	Benthic
NorthTemperateLakes	CAENI	2013	5	NA	Benthic
NorthTemperateLakes	EURYL	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	PENTG	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	STENO	2013	10.2727272727273	NA	Benthic
NorthTemperateLakes	LEPTP	2013	1.09090909090909	NA	Benthic
NorthTemperateLakes	SIPHL	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	EPHEM	2013	2.45454545454545	NA	Benthic
NorthTemperateLakes	AESHA	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	BASIA	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	BOYER	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	ENALL	2013	0.909090909090909	NA	Benthic
NorthTemperateLakes	COENA	2013	10.2727272727273	NA	Benthic
NorthTemperateLakes	MACRO	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	CO_LI	2013	0.636363636363636	NA	Benthic
NorthTemperateLakes	HAGEN	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	NECTO	2013	0.0909090909090909	NA	Benthic
NorthTemperateLakes	LEPTO	2013	0.454545454545455	NA	Benthic
NorthTemperateLakes	POLYC	2013	0.818181818181818	NA	Benthic
NorthTemperateLakes	POLYD	2013	43.3636363636364	NA	Benthic
NorthTemperateLakes	TRICH	2013	1	NA	Benthic
NorthTemperateLakes	CRANG	2013	32.5454545454545	NA	Benthic
NorthTemperateLakes	HYALE	2013	102.454545454545	NA	Benthic
NorthTemperateLakes	ORCON	2013	1.36363636363636	NA	Benthic
NorthTemperateLakes	ASELD	2013	7.18181818181818	NA	Benthic
NorthTemperateLakes	OSTRA	2013	0.727272727272727	NA	Benthic
NorthTemperateLakes	PLANO	2013	4.90909090909091	NA	Benthic
NorthTemperateLakes	GASTR	2013	3.36363636363636	NA	Benthic
NorthTemperateLakes	PELEC	2013	4.54545454545455	NA	Benthic
NorthTemperateLakes	PHYSI	2013	0.909090909090909	NA	Benthic
NorthTemperateLakes	TRICLA	2013	2.27272727272727	NA	Benthic
NorthTemperateLakes	HIRUD	2014	0.142857142857143	NA	Benthic
NorthTemperateLakes	OLIGO	2014	33.8571428571429	NA	Benthic
NorthTemperateLakes	ANNEL	2014	0.142857142857143	NA	Benthic
NorthTemperateLakes	HYDRC	2014	1.35714285714286	NA	Benthic
NorthTemperateLakes	ELMID	2014	0.214285714285714	NA	Benthic
NorthTemperateLakes	COLEO	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	CERAT	2014	6.64285714285714	NA	Benthic
NorthTemperateLakes	CHIRO	2014	34.7142857142857	NA	Benthic
NorthTemperateLakes	BAETI	2014	0.142857142857143	NA	Benthic
NorthTemperateLakes	CAENI	2014	2.71428571428571	NA	Benthic
NorthTemperateLakes	EPHRA	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	STENO	2014	2.71428571428571	NA	Benthic
NorthTemperateLakes	HEPTA	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	LEPTP	2014	0.285714285714286	NA	Benthic
NorthTemperateLakes	EPHEM	2014	4.71428571428571	NA	Benthic
NorthTemperateLakes	AANAX	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	BASIA	2014	0.357142857142857	NA	Benthic
NorthTemperateLakes	COENA	2014	9.42857142857143	NA	Benthic
NorthTemperateLakes	EPITH	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	CO_LI	2014	0.428571428571429	NA	Benthic
NorthTemperateLakes	HAGEN	2014	0.142857142857143	NA	Benthic
NorthTemperateLakes	CELIT	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	ODONA	2014	0.142857142857143	NA	Benthic
NorthTemperateLakes	OECET	2014	0.0714285714285714	NA	Benthic
NorthTemperateLakes	LEPTO	2014	2.92857142857143	NA	Benthic
NorthTemperateLakes	AGRYP	2014	0.571428571428571	NA	Benthic
NorthTemperateLakes	POLYC	2014	1.14285714285714	NA	Benthic
NorthTemperateLakes	AGARO	2014	0.428571428571429	NA	Benthic
NorthTemperateLakes	TRICH	2014	1.14285714285714	NA	Benthic
NorthTemperateLakes	CRANG	2014	1.14285714285714	NA	Benthic
NorthTemperateLakes	HYALE	2014	53.8571428571429	NA	Benthic
NorthTemperateLakes	ORCON	2014	0.642857142857143	NA	Benthic
NorthTemperateLakes	ASELD	2014	15.5714285714286	NA	Benthic
NorthTemperateLakes	OSTRA	2014	0.285714285714286	NA	Benthic
NorthTemperateLakes	PLANO	2014	9.07142857142857	NA	Benthic
NorthTemperateLakes	GASTR	2014	2.21428571428571	NA	Benthic
NorthTemperateLakes	PELEC	2014	4.78571428571429	NA	Benthic
NorthTemperateLakes	PHYSI	2014	0.571428571428571	NA	Benthic
NorthTemperateLakes	TRICLA	2014	5.71428571428571	NA	Benthic
NorthTemperateLakes	TRIPU	2014	29.4285714285714	NA	Benthic
NorthTemperateLakes	HIRUD	2015	0.75	NA	Benthic
NorthTemperateLakes	OLIGO	2015	11.75	NA	Benthic
NorthTemperateLakes	HYDRC	2015	0.875	NA	Benthic
NorthTemperateLakes	COLEO	2015	0.1875	NA	Benthic
NorthTemperateLakes	CERAT	2015	3.375	NA	Benthic
NorthTemperateLakes	CHIRO	2015	65.3125	NA	Benthic
NorthTemperateLakes	BAETI	2015	0.3125	NA	Benthic
NorthTemperateLakes	CAENI	2015	7.125	NA	Benthic
NorthTemperateLakes	EPHED	2015	0.3125	NA	Benthic
NorthTemperateLakes	STENO	2015	3.9375	NA	Benthic
NorthTemperateLakes	HEPTA	2015	0.0625	NA	Benthic
NorthTemperateLakes	LEPTP	2015	34.1875	NA	Benthic
NorthTemperateLakes	EPHEM	2015	2.6875	NA	Benthic
NorthTemperateLakes	AESHA	2015	0.25	NA	Benthic
NorthTemperateLakes	BASIA	2015	0.8125	NA	Benthic
NorthTemperateLakes	ENALL	2015	0.3125	NA	Benthic
NorthTemperateLakes	COENA	2015	9.125	NA	Benthic
NorthTemperateLakes	CO_LI	2015	0.4375	NA	Benthic
NorthTemperateLakes	HAGEN	2015	0.0625	NA	Benthic
NorthTemperateLakes	LIBEL	2015	0.0625	NA	Benthic
NorthTemperateLakes	OECET	2015	0.0625	NA	Benthic
NorthTemperateLakes	LEPTO	2015	5.3125	NA	Benthic
NorthTemperateLakes	POLYC	2015	1.75	NA	Benthic
NorthTemperateLakes	TRICH	2015	2	NA	Benthic
NorthTemperateLakes	CRANG	2015	5.625	NA	Benthic
NorthTemperateLakes	HYALE	2015	40	NA	Benthic
NorthTemperateLakes	ORCON	2015	0.375	NA	Benthic
NorthTemperateLakes	ASELD	2015	21.75	NA	Benthic
NorthTemperateLakes	OSTRA	2015	0.625	NA	Benthic
NorthTemperateLakes	PLANO	2015	4.125	NA	Benthic
NorthTemperateLakes	GASTR	2015	2.8125	NA	Benthic
NorthTemperateLakes	PELEC	2015	1.125	NA	Benthic
NorthTemperateLakes	PHYSI	2015	1.75	NA	Benthic
NorthTemperateLakes	TRICLA	2015	6.75	NA	Benthic
NorthTemperateLakes	TRIPU	2015	15	NA	Benthic
NorthTemperateLakes	HIRUD	2016	0.357142857142857	NA	Benthic
NorthTemperateLakes	OLIGO	2016	15.6428571428571	NA	Benthic
NorthTemperateLakes	ANNEL	2016	0.714285714285714	NA	Benthic
NorthTemperateLakes	HYDRC	2016	0.571428571428571	NA	Benthic
NorthTemperateLakes	COLLE	2016	0.142857142857143	NA	Benthic
NorthTemperateLakes	COLEO	2016	0.142857142857143	NA	Benthic
NorthTemperateLakes	CERAT	2016	33.0714285714286	NA	Benthic
NorthTemperateLakes	CHIRO	2016	52.5	NA	Benthic
NorthTemperateLakes	DIPTE	2016	0.0714285714285714	NA	Benthic
NorthTemperateLakes	BAETI	2016	1.35714285714286	NA	Benthic
NorthTemperateLakes	CAENI	2016	15.3571428571429	NA	Benthic
NorthTemperateLakes	EPHED	2016	2.42857142857143	NA	Benthic
NorthTemperateLakes	STENO	2016	9.57142857142857	NA	Benthic
NorthTemperateLakes	LEPTP	2016	30.8571428571429	NA	Benthic
NorthTemperateLakes	EPHEM	2016	0.642857142857143	NA	Benthic
NorthTemperateLakes	BASIA	2016	0.642857142857143	NA	Benthic
NorthTemperateLakes	ENALL	2016	0.357142857142857	NA	Benthic
NorthTemperateLakes	COENA	2016	12.5	NA	Benthic
NorthTemperateLakes	CO_LI	2016	1.28571428571429	NA	Benthic
NorthTemperateLakes	HAGEN	2016	0.142857142857143	NA	Benthic
NorthTemperateLakes	GOMPH	2016	0.142857142857143	NA	Benthic
NorthTemperateLakes	LEPTO	2016	0.714285714285714	NA	Benthic
NorthTemperateLakes	LIMNE	2016	0.0714285714285714	NA	Benthic
NorthTemperateLakes	POLYC	2016	8.42857142857143	NA	Benthic
NorthTemperateLakes	TRICH	2016	1.85714285714286	NA	Benthic
NorthTemperateLakes	TRIPU	2016	0.785714285714286	NA	Benthic
NorthTemperateLakes	HYALE	2016	57.4285714285714	NA	Benthic
NorthTemperateLakes	ORCON	2016	0.5	NA	Benthic
NorthTemperateLakes	ASELD	2016	6.85714285714286	NA	Benthic
NorthTemperateLakes	OSTRA	2016	0.357142857142857	NA	Benthic
NorthTemperateLakes	PLANO	2016	3.14285714285714	NA	Benthic
NorthTemperateLakes	GASTR	2016	3.85714285714286	NA	Benthic
NorthTemperateLakes	PELEC	2016	3.92857142857143	NA	Benthic
NorthTemperateLakes	PHYSI	2016	1.78571428571429	NA	Benthic
NorthTemperateLakes	TRICLA	2016	2.14285714285714	NA	Benthic
NorthTemperateLakes	HIRUD	2017	0.533333333333333	NA	Benthic
NorthTemperateLakes	OLIGO	2017	8.06666666666667	NA	Benthic
NorthTemperateLakes	ANNEL	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	HYDRC	2017	0.4	NA	Benthic
NorthTemperateLakes	COLLE	2017	0.133333333333333	NA	Benthic
NorthTemperateLakes	ELMID	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	COLEO	2017	0.533333333333333	NA	Benthic
NorthTemperateLakes	CERAT	2017	0.8	NA	Benthic
NorthTemperateLakes	CHIRO	2017	60.1333333333333	NA	Benthic
NorthTemperateLakes	BAETI	2017	0.866666666666667	NA	Benthic
NorthTemperateLakes	CAENI	2017	5.86666666666667	NA	Benthic
NorthTemperateLakes	EPHED	2017	0.533333333333333	NA	Benthic
NorthTemperateLakes	STENO	2017	4.4	NA	Benthic
NorthTemperateLakes	LEPTP	2017	22.2666666666667	NA	Benthic
NorthTemperateLakes	EPHEM	2017	0.466666666666667	NA	Benthic
NorthTemperateLakes	AESHA	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	BASIA	2017	0.533333333333333	NA	Benthic
NorthTemperateLakes	AESHN	2017	0.133333333333333	NA	Benthic
NorthTemperateLakes	COENA	2017	7.73333333333333	NA	Benthic
NorthTemperateLakes	EPITH	2017	0.133333333333333	NA	Benthic
NorthTemperateLakes	CO_LI	2017	1.66666666666667	NA	Benthic
NorthTemperateLakes	GOMPH	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	HELIC	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	LEPTO	2017	1.33333333333333	NA	Benthic
NorthTemperateLakes	POLYC	2017	5.33333333333333	NA	Benthic
NorthTemperateLakes	TRICH	2017	4.46666666666667	NA	Benthic
NorthTemperateLakes	TRIPU	2017	5.2	NA	Benthic
NorthTemperateLakes	CRANG	2017	1.33333333333333	NA	Benthic
NorthTemperateLakes	HYALE	2017	27.2666666666667	NA	Benthic
NorthTemperateLakes	ORCON	2017	0.666666666666667	NA	Benthic
NorthTemperateLakes	ASELD	2017	12.2666666666667	NA	Benthic
NorthTemperateLakes	OSTRA	2017	0.0666666666666667	NA	Benthic
NorthTemperateLakes	PLANO	2017	1.86666666666667	NA	Benthic
NorthTemperateLakes	GASTR	2017	3.46666666666667	NA	Benthic
NorthTemperateLakes	PELEC	2017	0.666666666666667	NA	Benthic
NorthTemperateLakes	PHYSI	2017	0.6	NA	Benthic
NorthTemperateLakes	TRICLA	2017	3.13333333333333	NA	Benthic
NorthTemperateLakes	Orconectes propinquus	1982	0.855172413793103	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1982	0.296934865900383	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1982	0.879310344827586	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1983	1.00793650793651	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1983	0.477777777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1983	5.36666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1984	3.88314176245211	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1984	1.52605363984674	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1984	3.13333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1985	2.68084291187739	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1985	1.21293103448276	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1985	3.91264367816092	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1986	1.75833333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1986	1.11666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1986	4.63333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1987	1.45416666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1987	2.59444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1987	7.81785714285714	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1988	2.01420361247947	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1988	2.44844006568144	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1988	11.1488505747126	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1989	1.38888888888889	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1989	1.58333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1989	7.18333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1990	1.49827586206897	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1990	0.722222222222222	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1990	6.18333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1991	2.23333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1991	1.20833333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1991	7.11666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1992	1.83066370040786	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1992	0.447311827956989	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1992	10.9306451612903	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1993	2.39166666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1993	0.511111111111111	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1993	10.2666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1994	4.72400109469075	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1994	0.98007662835249	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1994	9.46551724137931	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1995	6.99126984126984	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1995	0.304761904761905	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1995	16.0833333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1996	3.81403048475762	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1996	0.355555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1996	21.85	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1997	2.74709216589862	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1997	0.27375	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1997	21.9357142857143	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1998	2.34722222222222	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1998	1.15277777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1998	16.0277777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1999	7.24074074074074	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1999	0.320261437908497	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1999	23.4444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2000	7.19444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2000	16.8888888888889	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2001	3.37673611111111	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2001	26.4444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2002	12.5277777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2002	25.9444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2003	8	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2003	0.0555555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2003	22.2619047619048	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2004	6.36111111111111	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2004	0.0555555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2004	20.7826797385621	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2005	12.9227941176471	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2005	28.7777777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2006	1.55555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2006	28.1111111111111	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2006	21.0753968253968	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2007	8.77777777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2007	34.9444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2008	0.0555555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2008	22.5555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2008	28.4563492063492	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2009	7.90686274509804	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2009	0.0588235294117647	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2009	31.6111111111111	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2010	0.222222222222222	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2010	19.9444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2010	40.7058823529412	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2011	8.44444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2011	36.5849673202614	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2011	0.117647058823529	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2012	3.42222222222222	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2012	7.99444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2012	27.5833333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2013	6.83333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2013	46.6666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2014	3.08333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2014	2.66666666666667	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2014	43.3888888888889	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2015	4.46732026143791	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2015	11.2777777777778	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2015	0.222222222222222	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2016	5.2995642701525	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2016	0.25	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2016	17.8055555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2017	13.5555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2017	0.138888888888889	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2017	12.4444444444444	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2018	10.5	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	2018	0.583333333333333	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2018	3.80555555555556	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1981	2.10526315789474	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1981	2.1	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes virilis	1981	0.95	CRAYTR	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1982	1.27777777777778	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1982	1.91666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1982	0.416666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1983	0.583333333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1983	0.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1983	2.33333333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1984	0.9375	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1984	0.625	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1984	5.16666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1985	3.83333333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1985	0.888888888888889	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1985	0.666666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1986	1.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1986	0.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1986	0.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1987	1.08333333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1987	0.166666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1987	0.166666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2003	3.41666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2003	20.1666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2004	5.75	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2004	28	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2005	14.9166666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2005	35.9166666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	2006	1.66666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2006	19.8	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2006	11.0833333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2007	3.41666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2007	32.1666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2008	21.0833333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2008	54.1666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2009	11.1666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	2009	0.166666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2009	17.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	2017	0.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2010	34.6666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2010	21.25	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	2010	0.333333333333333	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	2011	10.6666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	2011	0.166666666666667	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	2011	88	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1981	1.5	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1981	0.25	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes virilis	1981	0.25	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes propinquus	1989	1	FYKNET	Crayfish1
NorthTemperateLakes	Orconectes rusticus	1989	14.5	FYKNET	Crayfish1
